cuda,256,10001,0.472755
cuda,256,10001,0.400288
cuda,256,10001,0.400282
cuda,512,10001,0.714213
cuda,512,10001,0.713432
cuda,512,10001,0.711482
cuda,1024,10001,1.33359
cuda,1024,10001,1.3335
cuda,1024,10001,1.33398
cuda,2048,10001,2.54475
cuda,2048,10001,2.51418
cuda,2048,10001,2.51091
cuda,4096,10001,10.3148
cuda,4096,10001,10.3155
cuda,4096,10001,10.3132
