cuda,256,1761,0.100517
cuda,256,1761,0.07745
cuda,256,1761,0.0767459
cuda,512,3527,0.266165
cuda,512,3527,0.255993
cuda,512,3527,0.250093
cuda,1024,7077,0.928523
cuda,1024,7077,0.928267
cuda,1024,7077,0.930713
cuda,2048,10001,2.51278
cuda,2048,10001,2.51489
cuda,2048,10001,2.5128
cuda,4096,10001,8.86193
cuda,4096,10001,8.86399
cuda,4096,10001,8.86408
