serial,256,1761,0.189999
serial,256,1761,0.189808
serial,256,1761,0.190368
serial,512,3527,1.60423
serial,512,3527,1.60092
serial,512,3527,1.60204
serial,1024,7077,13.1751
serial,1024,7077,13.152
serial,1024,7077,13.1418
serial,2048,10001,75.6216
serial,2048,10001,76.0526
serial,2048,10001,75.5523
serial,4096,10001,306.353
serial,4096,10001,305.439
serial,4096,10001,307.907
