serial,256,10001,0.967298
serial,256,10001,0.964084
serial,256,10001,0.964891
serial,512,10001,4.06832
serial,512,10001,4.07779
serial,512,10001,4.08114
serial,1024,10001,16.7489
serial,1024,10001,16.7112
serial,1024,10001,16.6785
serial,2048,10001,67.9734
serial,2048,10001,68.0199
serial,2048,10001,68.1845
serial,4096,10001,282.506
serial,4096,10001,282.512
serial,4096,10001,280.614
